activity_id,rep_id,hcp_id,account_id,date_id,activity_type,status,time_of_day,duration_min
2229,7,3000000009,1019,20250901,call,scheduled,10:15,38
2230,7,3000000006,1019,20250903,call,scheduled,11:15,24
2231,7,3000000015,1016,20250903,lunch_meeting,scheduled,11:15,61
2232,7,3000000021,1020,20250908,lunch_meeting,scheduled,11:00,86
2233,7,3000000013,1016,20250910,call,scheduled,13:00,32
2234,7,3000000004,1017,20250912,call,scheduled,11:00,19
2235,7,3000000004,1022,20250915,call,scheduled,10:30,37
2236,7,3000000023,1021,20250916,lunch_meeting,scheduled,11:15,90
2237,7,3000000015,1022,20250916,call,scheduled,17:45,23
2238,7,3000000009,1019,20250917,call,scheduled,11:45,24
2239,7,3000000025,1023,20250918,call,scheduled,17:00,40
2240,7,3000000023,1017,20250924,lunch_meeting,scheduled,12:15,61
2241,7,3000000017,1018,20250924,call,scheduled,10:15,44
2242,7,3000000018,1017,20250930,lunch_meeting,scheduled,13:30,62
2243,7,3000000009,1020,20250930,lunch_meeting,scheduled,13:00,86
2244,7,3000000016,1019,20251003,call,scheduled,11:00,31
2245,7,3000000015,1017,20251007,lunch_meeting,scheduled,13:30,77
2246,7,3000000003,1021,20251007,lunch_meeting,scheduled,11:30,87
2247,7,3000000001,1016,20251008,call,scheduled,08:00,42
2248,7,3000000001,1017,20251009,lunch_meeting,scheduled,11:00,62
2249,7,3000000023,1019,20251009,lunch_meeting,scheduled,11:45,85
2250,7,3000000002,1016,20251010,call,scheduled,13:30,27
2251,7,3000000004,1020,20251013,lunch_meeting,scheduled,12:15,62
2252,7,3000000018,1018,20251013,lunch_meeting,scheduled,12:45,76
2253,7,3000000017,1016,20251017,lunch_meeting,scheduled,12:45,61
2254,7,3000000014,1023,20251020,call,scheduled,08:00,15
2255,7,3000000022,1020,20251020,call,scheduled,14:30,35
2256,7,3000000003,1021,20251021,lunch_meeting,scheduled,13:00,72
2257,7,3000000019,1017,20251022,call,scheduled,14:15,40
2258,7,3000000017,1019,20251023,lunch_meeting,scheduled,12:00,71
2259,7,3000000027,1018,20251024,lunch_meeting,scheduled,13:00,77
2260,7,3000000002,1023,20251027,call,scheduled,14:15,22
2261,7,3000000014,1023,20251027,lunch_meeting,scheduled,11:15,64
2262,7,3000000026,1016,20251030,call,scheduled,14:30,41
2263,7,3000000030,1016,20251103,lunch_meeting,scheduled,13:30,68
2264,7,3000000028,1018,20251103,lunch_meeting,scheduled,12:15,76
2265,7,3000000023,1019,20251105,call,scheduled,14:30,22
2266,7,3000000013,1020,20251111,call,scheduled,16:30,28
2267,7,3000000010,1018,20251111,call,scheduled,11:45,39
2268,7,3000000005,1021,20251112,lunch_meeting,scheduled,11:00,69
2269,7,3000000025,1020,20251112,call,scheduled,15:00,41
2270,7,3000000010,1022,20251113,call,scheduled,13:30,39
2271,7,3000000028,1016,20251114,call,scheduled,14:15,38
2272,7,3000000012,1021,20251117,call,scheduled,12:15,45
2273,7,3000000028,1016,20251117,call,scheduled,15:45,24
2274,7,3000000026,1020,20251118,lunch_meeting,scheduled,13:30,90
2275,7,3000000017,1016,20251119,call,scheduled,09:30,22
2276,7,3000000018,1018,20251119,lunch_meeting,scheduled,12:15,74
2277,7,3000000027,1016,20251120,lunch_meeting,scheduled,11:30,81
2278,7,3000000021,1016,20251120,lunch_meeting,scheduled,11:15,89
2279,7,3000000007,1020,20251125,lunch_meeting,scheduled,13:00,72
2280,7,3000000008,1018,20251126,call,scheduled,09:00,37
2281,7,3000000020,1023,20251126,lunch_meeting,scheduled,13:00,77
2282,7,3000000003,1019,20251202,lunch_meeting,scheduled,11:15,72
2283,7,3000000021,1021,20251202,call,scheduled,08:45,42
2284,7,3000000003,1017,20251204,lunch_meeting,scheduled,12:45,63
2285,7,3000000015,1022,20251204,call,scheduled,08:15,21
2286,7,3000000004,1021,20251209,lunch_meeting,scheduled,11:15,86
2287,7,3000000020,1016,20251209,call,scheduled,14:30,30
2288,7,3000000023,1023,20251210,lunch_meeting,scheduled,13:15,86
2289,7,3000000020,1017,20251210,lunch_meeting,scheduled,11:15,72
2290,7,3000000020,1021,20251211,call,scheduled,08:00,24
2291,7,3000000021,1020,20251216,call,scheduled,16:30,22
2292,7,3000000008,1022,20251216,lunch_meeting,scheduled,12:00,78
2293,7,3000000007,1018,20251218,call,scheduled,11:15,17
2294,7,3000000009,1021,20251222,lunch_meeting,scheduled,12:00,62
2295,7,3000000030,1016,20251223,lunch_meeting,scheduled,11:45,90
2296,7,3000000002,1021,20251224,call,scheduled,13:15,30
2297,7,3000000030,1022,20251224,lunch_meeting,scheduled,12:00,76
2298,7,3000000004,1017,20251225,call,scheduled,14:00,45
2299,7,3000000002,1019,20251225,call,scheduled,16:15,26
2300,7,3000000013,1017,20251226,call,scheduled,14:15,36
2301,7,3000000003,1021,20251229,call,scheduled,09:15,39
2302,7,3000000029,1021,20251231,lunch_meeting,scheduled,11:45,76
2303,8,3000000006,1022,20240801,call,completed,15:45,39
2304,8,3000000018,1018,20240801,call,cancelled,12:30,38
2305,8,3000000029,1016,20240807,lunch_meeting,completed,12:30,67
2306,8,3000000028,1018,20240808,lunch_meeting,completed,11:30,79
2307,8,3000000012,1023,20240814,call,completed,08:30,33
2308,8,3000000019,1017,20240814,lunch_meeting,completed,11:00,82
2309,8,3000000009,1018,20240815,lunch_meeting,completed,13:30,79
2310,8,3000000025,1022,20240816,lunch_meeting,completed,13:30,84
2311,8,3000000024,1023,20240819,call,cancelled,12:15,32
2312,8,3000000026,1021,20240819,lunch_meeting,completed,13:00,64
2313,8,3000000019,1017,20240820,lunch_meeting,completed,13:15,78
2314,8,3000000026,1019,20240821,call,cancelled,09:15,41
2315,8,3000000025,1019,20240821,lunch_meeting,completed,12:45,78
2316,8,3000000002,1022,20240822,call,cancelled,15:15,27
2317,8,3000000021,1017,20240822,lunch_meeting,completed,11:45,65
2318,8,3000000018,1019,20240826,call,completed,17:30,35
2319,8,3000000005,1016,20240828,lunch_meeting,completed,12:45,88
2320,8,3000000022,1017,20240828,call,cancelled,17:45,25
2321,8,3000000019,1021,20240902,call,completed,12:00,40
2322,8,3000000013,1022,20240903,lunch_meeting,completed,11:15,60
2323,8,3000000018,1023,20240903,lunch_meeting,completed,13:00,84
2324,8,3000000011,1021,20240905,call,completed,11:30,27
2325,8,3000000018,1018,20240905,call,completed,12:30,35
2326,8,3000000025,1019,20240911,call,completed,16:45,34
2327,8,3000000030,1022,20240912,call,cancelled,09:45,31
2328,8,3000000007,1021,20240918,call,completed,09:45,31
2329,8,3000000002,1020,20240918,call,completed,17:00,42
2330,8,3000000011,1016,20240919,lunch_meeting,completed,11:15,87
2331,8,3000000019,1023,20240919,lunch_meeting,completed,11:30,67
2332,8,3000000009,1016,20240920,lunch_meeting,completed,13:15,72
2333,8,3000000015,1018,20240925,lunch_meeting,completed,12:15,79
2334,8,3000000005,1021,20240925,call,completed,09:45,38
2335,8,3000000027,1023,20240926,lunch_meeting,cancelled,11:00,84
2336,8,3000000025,1020,20240926,call,completed,16:30,17
2337,8,3000000008,1017,20241002,call,cancelled,13:30,37
2338,8,3000000030,1022,20241007,call,completed,09:45,15
2339,8,3000000004,1017,20241010,call,completed,09:15,39
2340,8,3000000014,1019,20241010,lunch_meeting,completed,12:30,72
2341,8,3000000003,1020,20241016,lunch_meeting,completed,11:15,87
2342,8,3000000011,1016,20241017,call,cancelled,12:00,41
2343,8,3000000004,1022,20241017,lunch_meeting,completed,11:15,74
2344,8,3000000009,1017,20241021,lunch_meeting,completed,11:15,88
2345,8,3000000015,1023,20241021,call,cancelled,09:00,41
2346,8,3000000003,1023,20241023,call,completed,11:30,31
2347,8,3000000030,1022,20241023,call,completed,13:45,40
2348,8,3000000022,1023,20241024,call,completed,11:15,43
2349,8,3000000004,1018,20241024,lunch_meeting,completed,12:15,78
2350,8,3000000024,1016,20241025,lunch_meeting,completed,13:30,83
2351,8,3000000014,1022,20241028,call,completed,08:45,42
2352,8,3000000016,1019,20241028,lunch_meeting,completed,11:00,71
2353,8,3000000018,1018,20241030,call,completed,10:15,22
2354,8,3000000012,1021,20241031,call,completed,14:30,15
2355,8,3000000025,1021,20241031,lunch_meeting,cancelled,13:15,72
2356,8,3000000003,1018,20241104,call,cancelled,10:30,33
2357,8,3000000013,1023,20241104,call,completed,16:30,22
2358,8,3000000020,1020,20241105,call,cancelled,10:00,42
2359,8,3000000026,1016,20241106,call,completed,16:45,38
2360,8,3000000023,1020,20241107,lunch_meeting,completed,12:30,87
2361,8,3000000024,1017,20241107,call,completed,15:45,45
2362,8,3000000021,1023,20241111,call,completed,10:15,43
2363,8,3000000018,1022,20241111,lunch_meeting,completed,11:15,60
2364,8,3000000015,1020,20241112,lunch_meeting,completed,13:00,83
2365,8,3000000021,1023,20241112,lunch_meeting,completed,12:45,77
2366,8,3000000019,1022,20241114,lunch_meeting,completed,11:15,70
2367,8,3000000017,1019,20241114,lunch_meeting,cancelled,11:30,81
2368,8,3000000021,1018,20241118,call,completed,12:00,36
2369,8,3000000025,1022,20241119,lunch_meeting,completed,12:45,78
2370,8,3000000029,1018,20241126,lunch_meeting,cancelled,12:30,65
2371,8,3000000013,1023,20241127,lunch_meeting,completed,12:30,65
2372,8,3000000021,1019,20241127,call,completed,17:30,40
2373,8,3000000027,1019,20241128,call,completed,17:00,25
2374,8,3000000006,1020,20241129,call,completed,13:15,32
2375,8,3000000024,1023,20241202,call,cancelled,13:45,20
2376,8,3000000006,1022,20241203,call,cancelled,11:30,31
2377,8,3000000020,1021,20241203,call,completed,16:00,32
2378,8,3000000013,1021,20241204,lunch_meeting,completed,13:15,76
2379,8,3000000009,1022,20241204,lunch_meeting,completed,12:45,84
2380,8,3000000010,1020,20241205,call,completed,12:00,43
2381,8,3000000022,1017,20241205,call,cancelled,17:45,20
2382,8,3000000027,1021,20241210,call,completed,08:00,41
2383,8,3000000012,1019,20241210,lunch_meeting,completed,12:30,74
2384,8,3000000027,1021,20241212,call,completed,10:30,34
2385,8,3000000016,1017,20241216,call,completed,15:30,16
2386,8,3000000009,1018,20241218,call,completed,09:00,39
2387,8,3000000012,1018,20241218,lunch_meeting,completed,13:00,82
2388,8,3000000017,1023,20241219,call,completed,10:45,15
2389,8,3000000009,1021,20241219,call,completed,16:30,27
2390,8,3000000018,1022,20241224,lunch_meeting,completed,12:45,85
2391,8,3000000018,1023,20241225,lunch_meeting,completed,11:15,75
2392,8,3000000011,1021,20241226,lunch_meeting,completed,12:45,90
2393,8,3000000012,1021,20241226,lunch_meeting,completed,11:30,90
2394,8,3000000014,1021,20241231,call,completed,08:00,16
2395,8,3000000005,1020,20241231,lunch_meeting,completed,13:30,88
2396,8,3000000029,1017,20250107,lunch_meeting,cancelled,11:15,60
2397,8,3000000011,1021,20250107,lunch_meeting,completed,11:45,77
2398,8,3000000006,1017,20250108,lunch_meeting,completed,13:30,79
2399,8,3000000013,1022,20250108,lunch_meeting,completed,13:00,73
2400,8,3000000029,1023,20250109,lunch_meeting,completed,11:00,64
2401,8,3000000028,1018,20250110,lunch_meeting,completed,11:15,85
2402,8,3000000018,1017,20250114,call,completed,09:15,21
2403,8,3000000020,1018,20250114,call,completed,17:00,16
2404,8,3000000024,1016,20250115,call,completed,14:30,30
2405,8,3000000018,1023,20250120,lunch_meeting,completed,11:45,72
2406,8,3000000017,1017,20250120,lunch_meeting,completed,11:30,75
2407,8,3000000011,1020,20250121,lunch_meeting,completed,12:45,64
2408,8,3000000005,1016,20250122,lunch_meeting,completed,11:45,72
2409,8,3000000018,1019,20250123,call,completed,16:15,37
2410,8,3000000015,1017,20250123,lunch_meeting,completed,12:15,66
2411,8,3000000026,1019,20250124,call,cancelled,08:30,20
2412,8,3000000019,1019,20250129,lunch_meeting,cancelled,11:45,85
2413,8,3000000011,1017,20250129,lunch_meeting,completed,13:00,67
2414,8,3000000021,1021,20250131,call,completed,16:15,25
2415,8,3000000010,1020,20250203,lunch_meeting,completed,13:30,74
2416,8,3000000024,1023,20250203,call,completed,14:30,22
2417,8,3000000011,1020,20250205,lunch_meeting,completed,12:00,65
2418,8,3000000029,1023,20250205,lunch_meeting,completed,13:00,74
2419,8,3000000008,1023,20250211,lunch_meeting,completed,11:45,82
2420,8,3000000005,1019,20250212,call,completed,09:15,40
2421,8,3000000013,1016,20250213,call,completed,08:30,39
2422,8,3000000020,1023,20250214,lunch_meeting,completed,11:30,81
2423,8,3000000012,1018,20250217,call,completed,14:00,40
2424,8,3000000027,1016,20250217,call,completed,12:15,44
2425,8,3000000021,1017,20250218,lunch_meeting,completed,11:30,86
2426,8,3000000019,1018,20250226,lunch_meeting,completed,11:30,66
2427,8,3000000016,1020,20250226,call,completed,11:00,33
2428,8,3000000016,1017,20250227,call,completed,15:00,34
2429,8,3000000002,1018,20250304,call,completed,10:00,42
2430,8,3000000030,1023,20250305,lunch_meeting,completed,13:00,61
2431,8,3000000004,1017,20250305,call,completed,14:00,19
2432,8,3000000024,1016,20250311,lunch_meeting,completed,12:45,89
2433,8,3000000008,1019,20250311,call,completed,17:15,28
2434,8,3000000011,1019,20250312,call,completed,15:30,39
2435,8,3000000004,1018,20250313,lunch_meeting,completed,11:30,60
2436,8,3000000026,1022,20250313,call,cancelled,08:30,19
2437,8,3000000010,1022,20250317,call,completed,17:15,37
2438,8,3000000028,1021,20250317,lunch_meeting,completed,11:00,85
2439,8,3000000022,1021,20250319,call,completed,17:45,41
2440,8,3000000001,1017,20250319,call,cancelled,09:15,23
2441,8,3000000030,1021,20250321,lunch_meeting,completed,12:30,84
2442,8,3000000003,1018,20250327,call,completed,15:00,28
2443,8,3000000020,1018,20250331,lunch_meeting,completed,12:30,61
2444,8,3000000020,1016,20250402,lunch_meeting,completed,11:45,73
2445,8,3000000028,1016,20250402,lunch_meeting,completed,11:30,76
2446,8,3000000029,1017,20250403,lunch_meeting,completed,11:00,67
2447,8,3000000023,1020,20250403,call,completed,09:00,34
2448,8,3000000030,1022,20250404,lunch_meeting,completed,13:15,71
2449,8,3000000029,1020,20250407,call,completed,17:30,26
2450,8,3000000014,1018,20250408,call,completed,09:15,41
2451,8,3000000015,1022,20250409,call,completed,16:00,39
2452,8,3000000026,1022,20250417,call,completed,14:30,39
2453,8,3000000003,1023,20250417,call,completed,08:00,31
2454,8,3000000022,1021,20250421,lunch_meeting,completed,13:00,87
2455,8,3000000024,1017,20250421,lunch_meeting,completed,12:00,66
2456,8,3000000002,1022,20250422,lunch_meeting,completed,11:45,82
2457,8,3000000008,1021,20250422,call,cancelled,12:30,31
2458,8,3000000016,1020,20250423,call,completed,10:00,37
2459,8,3000000014,1018,20250429,lunch_meeting,completed,13:30,71
2460,8,3000000015,1022,20250429,lunch_meeting,completed,12:00,66
2461,8,3000000001,1021,20250501,call,cancelled,11:45,20
2462,8,3000000027,1023,20250501,lunch_meeting,completed,12:45,86
2463,8,3000000019,1017,20250506,call,completed,15:00,16
2464,8,3000000013,1022,20250508,lunch_meeting,completed,12:00,84
2465,8,3000000019,1023,20250514,lunch_meeting,completed,12:00,60
2466,8,3000000021,1020,20250515,call,completed,16:00,41
2467,8,3000000023,1020,20250515,call,completed,09:30,40
2468,8,3000000020,1016,20250520,lunch_meeting,completed,13:15,89
2469,8,3000000026,1023,20250521,call,completed,11:45,33
2470,8,3000000022,1017,20250522,lunch_meeting,completed,13:30,69
2471,8,3000000030,1022,20250526,call,completed,15:30,45
2472,8,3000000016,1020,20250528,call,completed,10:30,28
2473,8,3000000023,1020,20250602,call,cancelled,15:00,17
2474,8,3000000023,1020,20250602,call,cancelled,10:00,21
2475,8,3000000002,1023,20250603,call,completed,14:00,41
2476,8,3000000022,1016,20250605,lunch_meeting,completed,13:00,67
2477,8,3000000012,1023,20250605,call,cancelled,09:45,45
2478,8,3000000027,1020,20250609,call,completed,09:45,43
2479,8,3000000009,1020,20250609,call,completed,09:45,45
2480,8,3000000017,1019,20250610,lunch_meeting,cancelled,12:45,89
2481,8,3000000006,1016,20250612,call,completed,08:45,30
2482,8,3000000011,1023,20250612,call,completed,10:15,27
2483,8,3000000020,1022,20250616,call,completed,09:15,31
2484,8,3000000022,1020,20250617,call,completed,14:15,29
2485,8,3000000025,1022,20250618,lunch_meeting,completed,11:30,61
2486,8,3000000019,1021,20250618,call,completed,12:00,40
2487,8,3000000014,1017,20250619,lunch_meeting,completed,12:15,65
2488,8,3000000016,1020,20250619,call,completed,14:30,18
2489,8,3000000019,1022,20250620,call,completed,08:45,37
2490,8,3000000010,1022,20250623,lunch_meeting,completed,13:15,89
2491,8,3000000020,1022,20250623,call,completed,16:30,19
2492,8,3000000001,1018,20250625,lunch_meeting,completed,11:15,89
2493,8,3000000019,1019,20250626,lunch_meeting,completed,13:00,60
2494,8,3000000018,1022,20250630,call,completed,14:15,23
2495,8,3000000016,1018,20250701,lunch_meeting,completed,11:45,60
2496,8,3000000027,1017,20250702,call,completed,11:00,33
2497,8,3000000029,1019,20250702,lunch_meeting,completed,13:30,86
2498,8,3000000014,1017,20250707,call,completed,14:00,25
2499,8,3000000006,1019,20250707,call,cancelled,13:00,27
2500,8,3000000025,1016,20250708,call,completed,12:30,30
2501,8,3000000004,1017,20250710,lunch_meeting,completed,11:15,82
2502,8,3000000009,1016,20250711,lunch_meeting,completed,11:45,84
2503,8,3000000016,1017,20250714,call,completed,17:00,32
2504,8,3000000018,1016,20250714,lunch_meeting,completed,13:00,63
2505,8,3000000003,1023,20250715,lunch_meeting,completed,11:15,86
2506,8,3000000020,1018,20250716,lunch_meeting,completed,12:45,79
2507,8,3000000018,1019,20250717,lunch_meeting,completed,13:15,69
2508,8,3000000030,1022,20250717,lunch_meeting,completed,11:30,70
2509,8,3000000011,1016,20250718,call,completed,10:15,16
2510,8,3000000025,1023,20250721,lunch_meeting,completed,12:00,71
2511,8,3000000004,1017,20250721,lunch_meeting,completed,13:30,61
2512,8,3000000018,1022,20250723,call,completed,11:45,37
2513,8,3000000021,1018,20250723,call,completed,12:30,26
2514,8,3000000002,1022,20250724,lunch_meeting,completed,11:30,85
2515,8,3000000005,1020,20250724,lunch_meeting,completed,12:45,72
2516,8,3000000026,1022,20250725,lunch_meeting,completed,11:30,85
2517,8,3000000009,1018,20250728,call,completed,12:30,28
2518,8,3000000016,1023,20250729,lunch_meeting,completed,11:45,85
2519,8,3000000025,1021,20250730,call,completed,16:00,28
2520,8,3000000009,1022,20250804,lunch_meeting,completed,13:00,84
2521,8,3000000011,1020,20250805,call,completed,13:30,22
2522,8,3000000006,1018,20250808,call,scheduled,10:15,24
2523,8,3000000014,1023,20250812,lunch_meeting,scheduled,12:45,64
2524,8,3000000020,1017,20250813,lunch_meeting,scheduled,11:00,62
2525,8,3000000023,1017,20250815,call,scheduled,13:30,32
2526,8,3000000021,1022,20250818,call,scheduled,08:00,18
2527,8,3000000016,1022,20250818,lunch_meeting,scheduled,13:15,77
2528,8,3000000020,1021,20250825,lunch_meeting,scheduled,11:30,74
2529,8,3000000005,1022,20250825,lunch_meeting,scheduled,11:45,62
2530,8,3000000004,1018,20250827,call,scheduled,11:30,22
2531,8,3000000024,1023,20250827,lunch_meeting,scheduled,11:45,71
2532,8,3000000019,1022,20250828,call,scheduled,15:30,41
2533,8,3000000021,1018,20250828,lunch_meeting,scheduled,12:15,69
2534,8,3000000018,1019,20250902,lunch_meeting,scheduled,12:30,85
2535,8,3000000025,1020,20250902,call,scheduled,08:45,23
2536,8,3000000021,1021,20250903,lunch_meeting,scheduled,13:15,70
2537,8,3000000005,1019,20250904,call,scheduled,09:15,45
2538,8,3000000007,1018,20250904,lunch_meeting,scheduled,12:45,81
2539,8,3000000015,1022,20250908,call,scheduled,11:30,35
2540,8,3000000022,1018,20250909,lunch_meeting,scheduled,11:00,66
2541,8,3000000028,1022,20250909,call,scheduled,09:45,26
2542,8,3000000001,1016,20250910,call,scheduled,17:45,45
2543,8,3000000008,1016,20250910,lunch_meeting,scheduled,12:15,61
2544,8,3000000020,1019,20250911,lunch_meeting,scheduled,13:30,76
2545,8,3000000020,1019,20250915,lunch_meeting,scheduled,11:30,60
2546,8,3000000026,1017,20250917,call,scheduled,14:45,30
2547,8,3000000017,1020,20250917,call,scheduled,14:30,20
2548,8,3000000009,1020,20250918,lunch_meeting,scheduled,12:30,73
2549,8,3000000007,1021,20250922,call,scheduled,15:15,29
2550,8,3000000023,1017,20250922,call,scheduled,13:15,35
2551,8,3000000004,1018,20250923,lunch_meeting,scheduled,13:30,81
2552,8,3000000009,1022,20250923,lunch_meeting,scheduled,13:30,76
2553,8,3000000020,1016,20250925,lunch_meeting,scheduled,12:45,78
2554,8,3000000023,1018,20250925,lunch_meeting,scheduled,11:30,86
2555,8,3000000022,1018,20250926,lunch_meeting,scheduled,12:15,61
2556,8,3000000020,1022,20250930,lunch_meeting,scheduled,11:30,64
2557,8,3000000029,1019,20250930,call,scheduled,17:45,20
2558,8,3000000008,1019,20251001,call,scheduled,10:00,35
2559,8,3000000022,1023,20251001,call,scheduled,14:15,45
2560,8,3000000007,1018,20251002,call,scheduled,17:15,20
2561,8,3000000005,1017,20251002,call,scheduled,09:00,20
2562,8,3000000015,1022,20251010,lunch_meeting,scheduled,11:00,89
2563,8,3000000027,1023,20251014,lunch_meeting,scheduled,11:00,77
2564,8,3000000003,1020,20251014,call,scheduled,13:45,40
2565,8,3000000002,1019,20251016,lunch_meeting,scheduled,12:15,80
2566,8,3000000017,1016,20251020,lunch_meeting,scheduled,12:45,85
2567,8,3000000025,1018,20251020,call,scheduled,13:30,28
2568,8,3000000011,1017,20251021,call,scheduled,08:15,38
2569,8,3000000025,1016,20251021,lunch_meeting,scheduled,12:15,60
2570,8,3000000027,1020,20251022,lunch_meeting,scheduled,13:30,72
2571,8,3000000027,1017,20251023,lunch_meeting,scheduled,11:00,73
2572,8,3000000029,1022,20251024,lunch_meeting,scheduled,12:00,62
2573,8,3000000013,1021,20251028,lunch_meeting,scheduled,11:00,82
2574,8,3000000027,1019,20251028,lunch_meeting,scheduled,11:45,77
2575,8,3000000004,1022,20251029,lunch_meeting,scheduled,13:15,61
2576,8,3000000020,1016,20251030,lunch_meeting,scheduled,13:00,73
2577,8,3000000014,1019,20251030,lunch_meeting,scheduled,13:00,72
2578,8,3000000006,1022,20251031,lunch_meeting,scheduled,11:15,77
2579,8,3000000018,1017,20251103,lunch_meeting,scheduled,13:30,81
2580,8,3000000016,1017,20251104,lunch_meeting,scheduled,11:30,85
2581,8,3000000019,1022,20251104,call,scheduled,13:45,42
2582,8,3000000015,1022,20251106,call,scheduled,17:15,19
2583,8,3000000001,1017,20251106,call,scheduled,14:30,29
2584,8,3000000001,1020,20251110,call,scheduled,16:00,39
2585,8,3000000012,1018,20251111,call,scheduled,15:30,25
2586,8,3000000017,1021,20251111,call,scheduled,15:45,29
2587,8,3000000023,1017,20251112,call,scheduled,15:30,27
2588,8,3000000006,1017,20251113,call,scheduled,16:15,23
2589,8,3000000003,1022,20251113,call,scheduled,14:30,20
2590,8,3000000016,1021,20251118,call,scheduled,15:00,40
2591,8,3000000023,1020,20251118,lunch_meeting,scheduled,12:15,63
2592,8,3000000012,1020,20251119,lunch_meeting,scheduled,12:00,70
2593,8,3000000014,1018,20251119,call,scheduled,17:15,19
2594,8,3000000016,1016,20251120,call,scheduled,08:00,35
2595,8,3000000008,1021,20251121,lunch_meeting,scheduled,12:00,74
2596,8,3000000028,1023,20251127,call,scheduled,16:15,44
2597,8,3000000029,1020,20251128,call,scheduled,08:00,30
2598,8,3000000021,1018,20251201,call,scheduled,12:45,22
2599,8,3000000003,1018,20251201,lunch_meeting,scheduled,11:45,90
2600,8,3000000030,1021,20251202,call,scheduled,15:00,16
2601,8,3000000026,1021,20251202,call,scheduled,09:00,33
2602,8,3000000001,1018,20251203,lunch_meeting,scheduled,11:00,70
2603,8,3000000003,1016,20251205,lunch_meeting,scheduled,11:45,61
2604,8,3000000005,1019,20251208,call,scheduled,08:45,17
2605,8,3000000026,1022,20251208,lunch_meeting,scheduled,13:00,60
2606,8,3000000009,1017,20251209,lunch_meeting,scheduled,13:30,70
2607,8,3000000010,1019,20251210,call,scheduled,17:45,28
2608,8,3000000019,1019,20251210,lunch_meeting,scheduled,12:15,79
2609,8,3000000009,1023,20251211,call,scheduled,14:00,45
2610,8,3000000007,1020,20251215,call,scheduled,11:00,16
2611,8,3000000011,1016,20251216,call,scheduled,13:45,22
2612,8,3000000006,1017,20251217,lunch_meeting,scheduled,12:15,88
2613,8,3000000026,1021,20251217,lunch_meeting,scheduled,12:15,70
2614,8,3000000017,1016,20251219,lunch_meeting,scheduled,12:45,61
2615,8,3000000014,1023,20251222,call,scheduled,17:15,37
2616,8,3000000009,1020,20251222,call,scheduled,16:30,45
2617,8,3000000026,1019,20251224,lunch_meeting,scheduled,13:15,72
2618,8,3000000011,1016,20251229,lunch_meeting,scheduled,12:30,82
2619,8,3000000012,1023,20251231,lunch_meeting,scheduled,12:00,71
2620,9,3000000006,1019,20240801,call,completed,08:00,32
2621,9,3000000029,1021,20240802,call,completed,12:00,36
2622,9,3000000004,1019,20240805,call,cancelled,09:45,39
2623,9,3000000017,1022,20240805,call,completed,08:15,25
2624,9,3000000023,1023,20240806,lunch_meeting,completed,13:00,65
2625,9,3000000001,1022,20240807,lunch_meeting,cancelled,12:30,82
2626,9,3000000003,1018,20240807,call,cancelled,10:15,29
2627,9,3000000026,1021,20240808,call,completed,14:00,17
2628,9,3000000004,1021,20240809,call,cancelled,10:30,45
2629,9,3000000022,1020,20240812,lunch_meeting,completed,13:15,61
2630,9,3000000015,1020,20240812,call,cancelled,15:00,39
2631,9,3000000023,1019,20240813,call,completed,16:00,44
2632,9,3000000023,1021,20240814,call,cancelled,09:00,15
2633,9,3000000010,1019,20240815,lunch_meeting,completed,11:15,82
2634,9,3000000012,1018,20240820,call,cancelled,14:00,31
2635,9,3000000023,1020,20240821,call,completed,12:00,45
2636,9,3000000008,1021,20240821,call,cancelled,13:30,39
2637,9,3000000022,1021,20240823,call,completed,14:00,16
2638,9,3000000016,1016,20240827,call,completed,14:00,17
2639,9,3000000013,1023,20240828,lunch_meeting,completed,13:00,75
2640,9,3000000017,1020,20240828,call,completed,11:15,33
2641,9,3000000010,1021,20240829,call,completed,14:45,29
2642,9,3000000025,1018,20240830,lunch_meeting,completed,11:15,80
2643,9,3000000027,1016,20240902,call,completed,14:30,23
2644,9,3000000006,1020,20240904,call,completed,12:15,33
2645,9,3000000019,1018,20240909,call,completed,12:30,42
2646,9,3000000004,1017,20240909,call,completed,08:00,35
2647,9,3000000027,1016,20240910,lunch_meeting,completed,13:30,77
2648,9,3000000017,1020,20240911,call,completed,09:00,27
2649,9,3000000015,1019,20240912,call,completed,08:30,43
2650,9,3000000030,1023,20240913,lunch_meeting,completed,13:30,85
2651,9,3000000015,1021,20240916,call,completed,17:45,24
2652,9,3000000006,1022,20240916,call,completed,11:45,36
2653,9,3000000005,1023,20240919,lunch_meeting,completed,11:00,68
2654,9,3000000015,1023,20240919,call,completed,10:00,44
2655,9,3000000004,1017,20240920,lunch_meeting,completed,11:00,65
2656,9,3000000023,1018,20240924,call,completed,17:15,17
2657,9,3000000030,1017,20240925,lunch_meeting,completed,13:15,78
2658,9,3000000004,1017,20240927,lunch_meeting,completed,12:30,77
2659,9,3000000003,1021,20240930,lunch_meeting,completed,12:15,82
2660,9,3000000023,1017,20240930,lunch_meeting,completed,11:00,84
2661,9,3000000030,1019,20241001,lunch_meeting,completed,13:30,87
2662,9,3000000020,1018,20241004,lunch_meeting,cancelled,13:15,70
2663,9,3000000028,1016,20241007,call,cancelled,10:15,38
2664,9,3000000006,1016,20241008,call,completed,11:30,32
2665,9,3000000030,1019,20241010,call,completed,10:00,23
2666,9,3000000003,1020,20241010,lunch_meeting,completed,12:15,83
